time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,-4.347915222438148,-10.682769696293594,23.75346430160485,5.606542355229884,0.07027332936226838,0.0,-2.557718764404758,-9.782765118139244,2.670969774112386,-0.17964106481228714,0.024035080885532745,0.0,431.2591990975732,431.52056614720817,429.37651205616817,431.53350217873907
4.259999999999997,-4.502552842820603,-11.279888691971854,23.90631783844827,5.59550331276462,0.07282149632654633,0.0,-2.5969828856448847,-10.121930900458871,2.4225564994340933,-0.19449268434318007,0.06520605207922202,0.0,434.73879142879036,438.17704857738755,436.9498809146028,435.6757427282209
4.319999999999996,-4.659722153115638,-11.898740611594581,24.04543130963401,5.584160470882267,0.0769644340155553,0.0,-2.642221095828071,-10.506949582201855,2.2123739673523297,-0.17993764184258526,0.07579647719934479,0.0,456.5076203782517,457.3556286030247,456.002261278454,457.1299858744742
4.379999999999995,-4.819708360896527,-12.541236863720545,24.172019864902538,5.573414025927232,0.08180721670932645,0.0,-2.6909197702596037,-10.909972943112225,2.0048813134988324,-0.17749896654928482,0.08907202476252778,0.0,462.390931503719,463.4408642003358,464.5848500830233,464.7466471800044
4.439999999999993,-4.982814224378129,-13.20909282861382,24.286953336124743,5.562809052775933,0.08785848234816118,0.0,-2.7462813402060156,-11.352034899382698,1.8234083454971572,-0.17529343587570792,0.11761512650311963,0.0,479.17465399320116,481.34796038142537,480.7285635421345,480.8681979939389
4.499999999999992,-5.149165540898124,-13.90237478375669,24.389144445792628,5.552270795504594,0.09478964714778293,0.0,-2.7991567209190578,-11.757724489104616,1.580466216371752,-0.17633399459316784,0.11096341744828153,0.0,463.4840972718686,462.9721301162288,464.1046532477886,463.9946648903127
4.559999999999991,-5.318737543078786,-14.619876581366844,24.476031283463293,5.541440927777192,0.1013370841791632,0.0,-2.853586569589093,-12.159417401653698,1.3132553484258473,-0.19047822667270778,0.10516857033592637,0.0,461.0025779083977,460.5542993211336,461.13989738455075,459.99030806200864
4.6199999999999894,-5.49174562560297,-15.362250502927186,24.54711370584043,5.530025853228686,0.10737537459952406,0.0,-2.9136417568643367,-12.586642002379469,1.0532666273012614,-0.18980180916741315,0.08955381638652732,0.0,471.2778412323059,470.0769146434044,471.1026953742495,471.12204011329544
4.679999999999988,-5.669072501476744,-16.13448643966176,24.606442041953073,5.519305878776278,0.1126768432710028,0.0,-2.997437099127822,-13.15387584128663,0.9199284854140469,-0.16259215559507328,0.08585337296142789,0.0,528.6788964901509,528.4289008029617,526.8918637965252,528.7444028726584
4.739999999999987,-5.850761407488756,-16.936370921413275,24.652465368154918,5.509494718632979,0.11760977823422358,0.0,-3.0590470254351643,-13.57600111545679,0.6113802407225151,-0.16543863300327855,0.07371786194745207,0.0,470.60610881632823,469.6704526825054,470.84728136769,470.6030608356472
4.799999999999986,-6.035533581410999,-17.759859162943467,24.675519235714763,5.500183443170473,0.12224522262759407,0.0,-3.1002402383849406,-13.875020065815185,0.15555874127674346,-0.14007123386814332,0.08353023121420458,0.0,412.0699940322772,412.9421502270876,411.2609660913844,413.4775093852479
4.859999999999984,-6.223142818226269,-18.603404107229125,24.672735066275635,5.491467963218593,0.12829759367073734,0.0,-3.1536350302406366,-14.244158099633513,-0.25062608142512377,-0.15842339534024746,0.12273170740702544,0.0,440.09034846316655,443.3329175948991,440.88370258063605,439.3437494363218
4.919999999999983,-6.413710416482741,-19.467668150976834,24.643498185028374,5.482037949194186,0.13528778566202515,0.0,-3.1989108539583797,-14.566034661562293,-0.725892016132833,-0.15476843392513095,0.09960270436502366,0.0,416.85869269788844,414.8444603602479,415.4856730779981,415.780884343853
4.979999999999982,-6.607335829112973,-20.353031137492014,24.586787021793956,5.472818643545164,0.1412766471569027,0.0,-3.2554844611555427,-14.947132615249489,-1.1670965782413814,-0.15151916601371979,0.10023400924280931,0.0,438.9668955224696,439.02802073158927,438.4222016093215,438.6695899250378
5.0399999999999805,-6.804789085950674,-21.263458546886106,24.50493819512657,5.4640503501985975,0.14694741275281853,0.0,-3.3264503189788632,-15.401067857499887,-1.5646143517019258,-0.13711659396435563,0.07949684697086974,0.0,468.20041270464253,466.5904200325339,466.42868126496484,467.5336380166441
